ID|RawShares|RawUsage|NormShares|NormUsage
54854|1|0|0.000000|0.000000
104884|1|0|0.000000|0.000000
104885|1|0|0.000000|0.000000
1910|1|0|0.000000|0.000000
6175|1|0|0.000000|0.000000
1911|1|0|0.000000|0.000000
6176|1|0|0.000000|0.000000
64468|1|0|0.000000|0.000000
64469|1|0|0.000000|0.000000
188566|1|0|0.000000|0.000000
188567|1|0|0.000000|0.000000
62052|1|0|0.000000|0.000000
62053|1|0|0.000000|0.000000
1913|1|0|0.000000|0.000000
6178|1|0|0.000000|0.000000
134350|0|0|0.000000|0.000000
134351|0|0|0.000000|0.000000
164476|1|0|0.000000|0.000000
164477|1|0|0.000000|0.000000
64247|1|0|0.000000|0.000000
64250|1|0|0.000000|0.000000
189869|1|0|0.000000|0.000000
189870|1|0|0.000000|0.000000
183891|1|0|0.000000|0.000000
183892|1|0|0.000000|0.000000
1915|1|0|0.000000|0.000000
6180|1|0|0.000000|0.000000
104472|0|0|0.000000|0.000000
104473|0|0|0.000000|0.000000
1917|1|0|0.000000|0.000000
6182|1|0|0.000000|0.000000
164058|1|0|0.000000|0.000000
164059|1|0|0.000000|0.000000
171017|1|0|0.000000|0.000000
171018|1|0|0.000000|0.000000
158631|1|775703726|0.000000|0.000013
158632|1|0|0.000000|0.000000
1919|1|0|0.000000|0.000000
6184|1|0|0.000000|0.000000
127574|1|0|0.000000|0.000000
127575|1|0|0.000000|0.000000
1920|1|21689111828|0.000000|0.000360
6185|1|0|0.000000|0.000000
1921|1|0|0.000000|0.000000
6186|1|0|0.000000|0.000000
1923|1|0|0.000000|0.000000
6188|1|0|0.000000|0.000000
1925|0|0|0.000000|0.000000
6190|0|0|0.000000|0.000000
138060|1|0|0.000000|0.000000
138061|1|0|0.000000|0.000000
133116|1|0|0.000000|0.000000
133117|1|0|0.000000|0.000000
190474|1|0|0.000000|0.000000
190475|1|0|0.000000|0.000000
103450|0|0|0.000000|0.000000
103451|0|0|0.000000|0.000000
54541|1|0|0.000000|0.000000
54542|1|0|0.000000|0.000000
1926|1|0|0.000000|0.000000
6191|1|0|0.000000|0.000000
1927|1|25718083123|0.000000|0.000427
6192|1|0|0.000000|0.000000
147466|1|0|0.000000|0.000000
147467|1|0|0.000000|0.000000
86323|182881|14395957271|0.001648|0.000239
86324|1|0|0.000000|0.000000
127442|0|0|0.000000|0.000000
127443|0|0|0.000000|0.000000
1929|0|0|0.000000|0.000000
6194|0|0|0.000000|0.000000
127097|1|0|0.000000|0.000000
127098|1|0|0.000000|0.000000
81474|0|0|0.000000|0.000000
81475|0|0|0.000000|0.000000
156709|0|0|0.000000|0.000000
156710|0|0|0.000000|0.000000
93633|1|2|0.000000|0.000000
93634|1|0|0.000000|0.000000
1930|1|0|0.000000|0.000000
6195|1|0|0.000000|0.000000
75590|1|0|0.000000|0.000000
75588|1|0|0.000000|0.000000
79604|1|2397912200|0.000000|0.000040
79603|1|0|0.000000|0.000000
57419|1|0|0.000000|0.000000
57421|1|0|0.000000|0.000000
125437|0|0|0.000000|0.000000
125438|0|0|0.000000|0.000000
1934|1|141335|0.000000|0.000000
6199|1|0|0.000000|0.000000
1935|1|0|0.000000|0.000000
6200|1|0|0.000000|0.000000
1936|1|0|0.000000|0.000000
6201|1|0|0.000000|0.000000
72459|1|11688|0.000000|0.000000
72460|1|0|0.000000|0.000000
1937|1|945|0.000000|0.000000
6202|1|0|0.000000|0.000000
1938|1|0|0.000000|0.000000
6203|1|0|0.000000|0.000000
97597|0|0|0.000000|0.000000
97598|0|0|0.000000|0.000000
154210|1|16273|0.000000|0.000000
154211|1|58319521|0.000000|0.000001
115709|0|0|0.000000|0.000000
115710|0|0|0.000000|0.000000
1939|1|238969877|0.000000|0.000004
6204|1|833|0.000000|0.000000
181290|1|0|0.000000|0.000000
181291|1|0|0.000000|0.000000
180285|1|0|0.000000|0.000000
180286|1|0|0.000000|0.000000
138206|1|0|0.000000|0.000000
138207|1|0|0.000000|0.000000
150659|1|0|0.000000|0.000000
150660|1|0|0.000000|0.000000
1940|1|0|0.000000|0.000000
6205|1|0|0.000000|0.000000
178473|1|0|0.000000|0.000000
178474|1|0|0.000000|0.000000
146621|1|0|0.000000|0.000000
146622|1|0|0.000000|0.000000
145209|0|0|0.000000|0.000000
145210|0|0|0.000000|0.000000
1941|1|9015897296|0.000000|0.000150
6206|1|0|0.000000|0.000000
73149|1|3994389716|0.000000|0.000066
73147|1|0|0.000000|0.000000
1942|182881|59189898381|0.001648|0.000982
6207|1|0|0.000000|0.000000
78186|1|0|0.000000|0.000000
78185|1|0|0.000000|0.000000
1944|1|233485327|0.000000|0.000004
6209|1|10770972748|0.000000|0.000179
1946|1|0|0.000000|0.000000
6211|1|0|0.000000|0.000000
99829|1|1342798|0.000000|0.000000
99830|1|0|0.000000|0.000000
65661|1|254092678|0.000000|0.000004
65663|1|99|0.000000|0.000000
125886|1|0|0.000000|0.000000
125887|1|0|0.000000|0.000000
74311|0|0|0.000000|0.000000
74313|0|0|0.000000|0.000000
1948|1|0|0.000000|0.000000
6213|1|0|0.000000|0.000000
59711|0|0|0.000000|0.000000
59712|0|0|0.000000|0.000000
189278|1|0|0.000000|0.000000
189279|1|0|0.000000|0.000000
185140|1|0|0.000000|0.000000
185141|1|33|0.000000|0.000000
53502|1|0|0.000000|0.000000
53503|1|0|0.000000|0.000000
73540|1|0|0.000000|0.000000
73541|1|0|0.000000|0.000000
127046|0|0|0.000000|0.000000
127047|0|0|0.000000|0.000000
1949|1|0|0.000000|0.000000
6214|1|0|0.000000|0.000000
1951|1|1879210192|0.000000|0.000031
6216|1|0|0.000000|0.000000
76280|0|0|0.000000|0.000000
76281|0|0|0.000000|0.000000
101222|0|0|0.000000|0.000000
101223|0|0|0.000000|0.000000
80423|0|0|0.000000|0.000000
80420|0|0|0.000000|0.000000
45396|1|0|0.000000|0.000000
45398|1|0|0.000000|0.000000
58382|1|19232587|0.000000|0.000000
58383|1|0|0.000000|0.000000
1953|1|0|0.000000|0.000000
6218|1|0|0.000000|0.000000
1954|1|2239|0.000000|0.000000
6219|1|0|0.000000|0.000000
73371|1|5|0.000000|0.000000
73372|1|234216|0.000000|0.000000
149430|1|0|0.000000|0.000000
149431|1|0|0.000000|0.000000
57664|0|0|0.000000|0.000000
57667|0|0|0.000000|0.000000
1955|0|0|0.000000|0.000000
6220|0|0|0.000000|0.000000
139469|0|0|0.000000|0.000000
139470|0|0|0.000000|0.000000
1956|182881|111204735184|0.001648|0.001845
6221|11617|1039678928|0.000105|0.000017
1957|1|0|0.000000|0.000000
6222|1|0|0.000000|0.000000
121470|1|0|0.000000|0.000000
121471|1|0|0.000000|0.000000
173847|1|0|0.000000|0.000000
173848|1|0|0.000000|0.000000
77446|0|0|0.000000|0.000000
77445|0|0|0.000000|0.000000
1958|1|267|0.000000|0.000000
6223|1|0|0.000000|0.000000
144722|0|0|0.000000|0.000000
144723|0|0|0.000000|0.000000
86046|0|0|0.000000|0.000000
86047|0|0|0.000000|0.000000
1960|0|0|0.000000|0.000000
6225|0|0|0.000000|0.000000
170353|1|0|0.000000|0.000000
170354|1|0|0.000000|0.000000
98205|0|0|0.000000|0.000000
98206|0|0|0.000000|0.000000
66356|1|0|0.000000|0.000000
66361|1|0|0.000000|0.000000
1962|182881|23288433278|0.001648|0.000386
6227|1|1|0.000000|0.000000
119270|182881|58112861897|0.001648|0.000964
119271|1|0|0.000000|0.000000
1963|1|0|0.000000|0.000000
6228|1|0|0.000000|0.000000
89455|182881|46821147488|0.001648|0.000777
89456|1|0|0.000000|0.000000
97094|0|0|0.000000|0.000000
97095|0|0|0.000000|0.000000
164662|1|0|0.000000|0.000000
164663|1|0|0.000000|0.000000
111679|1|0|0.000000|0.000000
111680|1|0|0.000000|0.000000
67331|182881|2877031021|0.001648|0.000048
67334|1|0|0.000000|0.000000
130627|0|0|0.000000|0.000000
130628|0|0|0.000000|0.000000
137527|1|0|0.000000|0.000000
137528|1|0|0.000000|0.000000
183775|1|0|0.000000|0.000000
183776|1|0|0.000000|0.000000
139877|0|0|0.000000|0.000000
139878|0|0|0.000000|0.000000
1966|1|0|0.000000|0.000000
6231|1|0|0.000000|0.000000
1967|1|289|0.000000|0.000000
6232|1|0|0.000000|0.000000
1968|1|0|0.000000|0.000000
6233|1|0|0.000000|0.000000
173320|1|0|0.000000|0.000000
173321|1|0|0.000000|0.000000
1970|182881|142303905215|0.001648|0.002361
6235|1|17653455|0.000000|0.000000
46858|0|0|0.000000|0.000000
46859|0|0|0.000000|0.000000
1971|182881|97059541564|0.001648|0.001610
6236|1|0|0.000000|0.000000
149875|1|0|0.000000|0.000000
149876|1|0|0.000000|0.000000
1972|1|35438469|0.000000|0.000001
6237|1|36178|0.000000|0.000000
111467|1|0|0.000000|0.000000
111468|1|0|0.000000|0.000000
1973|1|0|0.000000|0.000000
6238|1|0|0.000000|0.000000
169562|1|0|0.000000|0.000000
169563|1|0|0.000000|0.000000
1975|0|0|0.000000|0.000000
6240|0|0|0.000000|0.000000
138097|1|0|0.000000|0.000000
138098|1|0|0.000000|0.000000
184011|1|0|0.000000|0.000000
184012|1|0|0.000000|0.000000
120251|1|0|0.000000|0.000000
120252|1|0|0.000000|0.000000
1977|1|0|0.000000|0.000000
6242|1|0|0.000000|0.000000
80686|1|0|0.000000|0.000000
80688|1|0|0.000000|0.000000
1978|1|0|0.000000|0.000000
6243|1|0|0.000000|0.000000
180995|1|0|0.000000|0.000000
180996|1|0|0.000000|0.000000
191858|1|0|0.000000|0.000000
191859|1|0|0.000000|0.000000
64505|1|0|0.000000|0.000000
64506|1|0|0.000000|0.000000
142739|1|0|0.000000|0.000000
142740|1|0|0.000000|0.000000
185191|1|0|0.000000|0.000000
185192|1|0|0.000000|0.000000
113394|1|1246197289|0.000000|0.000021
113395|1|447250624|0.000000|0.000007
1980|1|25564861|0.000000|0.000000
6245|1|0|0.000000|0.000000
92953|1|139775|0.000000|0.000000
92954|1|0|0.000000|0.000000
79697|1|0|0.000000|0.000000
79698|1|0|0.000000|0.000000
77107|1|0|0.000000|0.000000
77109|1|352751332|0.000000|0.000006
93896|1|1168864642|0.000000|0.000019
93897|1|0|0.000000|0.000000
61073|1|0|0.000000|0.000000
61074|1|0|0.000000|0.000000
1982|1|0|0.000000|0.000000
6247|1|0|0.000000|0.000000
77332|0|0|0.000000|0.000000
77333|0|0|0.000000|0.000000
86228|1|0|0.000000|0.000000
86229|1|0|0.000000|0.000000
151861|0|0|0.000000|0.000000
151862|0|0|0.000000|0.000000
1983|1|0|0.000000|0.000000
6248|1|0|0.000000|0.000000
100955|0|0|0.000000|0.000000
100956|0|0|0.000000|0.000000
115250|1|141|0.000000|0.000000
115251|1|0|0.000000|0.000000
149843|1|0|0.000000|0.000000
149844|1|0|0.000000|0.000000
1988|1|0|0.000000|0.000000
6253|1|0|0.000000|0.000000
1989|1|0|0.000000|0.000000
6254|1|0|0.000000|0.000000
152453|1|0|0.000000|0.000000
152454|1|0|0.000000|0.000000
1991|1|0|0.000000|0.000000
6256|1|0|0.000000|0.000000
182214|1|76|0.000000|0.000000
182215|1|0|0.000000|0.000000
1992|1|4010552|0.000000|0.000000
6257|1|0|0.000000|0.000000
1993|1|0|0.000000|0.000000
6258|1|0|0.000000|0.000000
175904|1|0|0.000000|0.000000
175905|1|0|0.000000|0.000000
1995|1|0|0.000000|0.000000
6260|1|0|0.000000|0.000000
177401|1|0|0.000000|0.000000
177402|1|0|0.000000|0.000000
1996|0|0|0.000000|0.000000
6261|0|0|0.000000|0.000000
1997|1|0|0.000000|0.000000
6262|1|0|0.000000|0.000000
156380|1|0|0.000000|0.000000
156381|1|0|0.000000|0.000000
136194|1|4|0.000000|0.000000
136195|1|0|0.000000|0.000000
1998|1|0|0.000000|0.000000
6263|1|0|0.000000|0.000000
1999|0|0|0.000000|0.000000
6264|0|0|0.000000|0.000000
2000|1|17170502|0.000000|0.000000
6265|1|0|0.000000|0.000000
149626|0|0|0.000000|0.000000
149627|0|0|0.000000|0.000000
191971|1|0|0.000000|0.000000
191972|1|0|0.000000|0.000000
79868|1|0|0.000000|0.000000
79869|1|0|0.000000|0.000000
2001|0|0|0.000000|0.000000
6266|0|0|0.000000|0.000000
181791|1|0|0.000000|0.000000
181792|1|0|0.000000|0.000000
165031|1|0|0.000000|0.000000
165032|1|0|0.000000|0.000000
2002|1|0|0.000000|0.000000
6267|1|0|0.000000|0.000000
170878|1|0|0.000000|0.000000
170879|1|0|0.000000|0.000000
81778|1|0|0.000000|0.000000
81777|1|0|0.000000|0.000000
66923|1|0|0.000000|0.000000
66925|1|0|0.000000|0.000000
2003|0|0|0.000000|0.000000
6268|0|0|0.000000|0.000000
159372|1|0|0.000000|0.000000
159373|1|0|0.000000|0.000000
134479|0|0|0.000000|0.000000
134480|0|0|0.000000|0.000000
91892|1|1147776108|0.000000|0.000019
91893|1|0|0.000000|0.000000
109931|0|0|0.000000|0.000000
109932|0|0|0.000000|0.000000
42912|182881|18056443281|0.001648|0.000300
42915|1|20062592|0.000000|0.000000
165497|1|43309|0.000000|0.000000
165498|1|0|0.000000|0.000000
2005|0|0|0.000000|0.000000
6270|0|0|0.000000|0.000000
153099|1|111|0.000000|0.000000
153100|1|200021986|0.000000|0.000003
121850|0|0|0.000000|0.000000
121851|0|0|0.000000|0.000000
92609|1|0|0.000000|0.000000
92610|11617|2183749694|0.000105|0.000036
57696|1|0|0.000000|0.000000
57697|1|0|0.000000|0.000000
127105|1|0|0.000000|0.000000
127106|1|0|0.000000|0.000000
2008|1|0|0.000000|0.000000
6273|1|0|0.000000|0.000000
2009|1|0|0.000000|0.000000
6274|1|0|0.000000|0.000000
150853|1|0|0.000000|0.000000
150854|1|0|0.000000|0.000000
2010|182881|52233598508|0.001648|0.000867
6275|1|2350293|0.000000|0.000000
114288|0|0|0.000000|0.000000
114289|0|0|0.000000|0.000000
2011|0|0|0.000000|0.000000
6276|0|0|0.000000|0.000000
54000|1|0|0.000000|0.000000
54001|1|0|0.000000|0.000000
167825|1|0|0.000000|0.000000
167826|1|0|0.000000|0.000000
92022|0|0|0.000000|0.000000
92023|0|0|0.000000|0.000000
148388|1|0|0.000000|0.000000
148389|1|0|0.000000|0.000000
178215|1|0|0.000000|0.000000
178216|1|0|0.000000|0.000000
155341|1|0|0.000000|0.000000
155342|1|0|0.000000|0.000000
144342|1|0|0.000000|0.000000
144343|1|0|0.000000|0.000000
60662|1|0|0.000000|0.000000
60663|1|0|0.000000|0.000000
129042|1|1412|0.000000|0.000000
129043|1|62865734|0.000000|0.000001
135850|0|0|0.000000|0.000000
135851|0|0|0.000000|0.000000
121499|0|0|0.000000|0.000000
121500|0|0|0.000000|0.000000
152095|1|0|0.000000|0.000000
152096|1|0|0.000000|0.000000
41052|1|0|0.000000|0.000000
41053|1|69070126|0.000000|0.000001
172594|1|0|0.000000|0.000000
172595|1|0|0.000000|0.000000
162988|0|0|0.000000|0.000000
162989|0|0|0.000000|0.000000
108766|1|0|0.000000|0.000000
108767|1|0|0.000000|0.000000
2012|1|0|0.000000|0.000000
6277|1|0|0.000000|0.000000
140346|1|0|0.000000|0.000000
140347|1|0|0.000000|0.000000
136053|1|0|0.000000|0.000000
136054|1|0|0.000000|0.000000
72212|1|86061059211|0.000000|0.001428
72213|1|47307058|0.000000|0.000001
179911|1|0|0.000000|0.000000
179912|1|0|0.000000|0.000000
2014|1|3795350517|0.000000|0.000063
6279|1|0|0.000000|0.000000
106111|0|0|0.000000|0.000000
106112|0|0|0.000000|0.000000
96570|1|0|0.000000|0.000000
96571|1|0|0.000000|0.000000
105865|1|0|0.000000|0.000000
105866|1|0|0.000000|0.000000
2015|1|0|0.000000|0.000000
6280|1|0|0.000000|0.000000
2017|1|0|0.000000|0.000000
6282|1|0|0.000000|0.000000
58627|1|0|0.000000|0.000000
58628|1|0|0.000000|0.000000
182957|1|0|0.000000|0.000000
182958|1|0|0.000000|0.000000
144943|1|0|0.000000|0.000000
144944|1|0|0.000000|0.000000
60109|1|5273857|0.000000|0.000000
60110|1|0|0.000000|0.000000
190141|1|0|0.000000|0.000000
190142|1|0|0.000000|0.000000
69444|0|0|0.000000|0.000000
69448|0|0|0.000000|0.000000
109577|1|0|0.000000|0.000000
109578|1|0|0.000000|0.000000
162306|1|1068081792|0.000000|0.000018
162307|1|25|0.000000|0.000000
46393|0|0|0.000000|0.000000
46395|0|0|0.000000|0.000000
60780|1|0|0.000000|0.000000
60781|1|2|0.000000|0.000000
154190|1|0|0.000000|0.000000
154191|1|0|0.000000|0.000000
101484|0|0|0.000000|0.000000
101485|0|0|0.000000|0.000000
55143|0|0|0.000000|0.000000
55147|0|0|0.000000|0.000000
2021|1|0|0.000000|0.000000
6286|1|0|0.000000|0.000000
100489|0|0|0.000000|0.000000
100490|0|0|0.000000|0.000000
102849|0|0|0.000000|0.000000
102850|0|0|0.000000|0.000000
2024|1|0|0.000000|0.000000
6289|1|0|0.000000|0.000000
2025|1|0|0.000000|0.000000
6290|1|0|0.000000|0.000000
124383|0|0|0.000000|0.000000
124384|0|0|0.000000|0.000000
129895|1|0|0.000000|0.000000
129896|1|0|0.000000|0.000000
2026|0|0|0.000000|0.000000
6291|0|0|0.000000|0.000000
2027|0|0|0.000000|0.000000
6292|0|0|0.000000|0.000000
2028|1|1446431|0.000000|0.000000
6293|1|0|0.000000|0.000000
142933|0|0|0.000000|0.000000
142934|0|0|0.000000|0.000000
143481|1|1751554987|0.000000|0.000029
143482|1|0|0.000000|0.000000
129911|0|0|0.000000|0.000000
129912|0|0|0.000000|0.000000
191342|1|0|0.000000|0.000000
191343|1|0|0.000000|0.000000
124596|1|24634548|0.000000|0.000000
124597|1|944399905|0.000000|0.000016
153926|1|447298|0.000000|0.000000
153927|1|0|0.000000|0.000000
168642|182881|27800300256|0.001648|0.000461
168643|11617|13374085156|0.000105|0.000222
2029|1|0|0.000000|0.000000
6294|1|0|0.000000|0.000000
90462|1|10|0.000000|0.000000
90463|1|0|0.000000|0.000000
82860|0|0|0.000000|0.000000
82861|0|0|0.000000|0.000000
2031|1|0|0.000000|0.000000
6296|1|0|0.000000|0.000000
185617|1|0|0.000000|0.000000
185618|1|0|0.000000|0.000000
42339|0|0|0.000000|0.000000
42343|0|0|0.000000|0.000000
137045|182881|1196809714997|0.001648|0.019855
137046|1|0|0.000000|0.000000
2032|1|0|0.000000|0.000000
6297|1|0|0.000000|0.000000
168476|1|0|0.000000|0.000000
168477|1|0|0.000000|0.000000
137992|1|0|0.000000|0.000000
137993|1|0|0.000000|0.000000
137868|1|0|0.000000|0.000000
137869|1|0|0.000000|0.000000
113196|0|0|0.000000|0.000000
113197|0|0|0.000000|0.000000
90269|1|0|0.000000|0.000000
90270|1|0|0.000000|0.000000
113588|1|0|0.000000|0.000000
113589|1|0|0.000000|0.000000
93875|0|0|0.000000|0.000000
93876|0|0|0.000000|0.000000
89168|1|0|0.000000|0.000000
89169|1|0|0.000000|0.000000
2034|182881|14333712890|0.001648|0.000238
6299|1|0|0.000000|0.000000
41567|1|0|0.000000|0.000000
41568|1|0|0.000000|0.000000
2035|1|0|0.000000|0.000000
6300|1|0|0.000000|0.000000
52927|1|555013063|0.000000|0.000009
52930|1|0|0.000000|0.000000
156120|1|84639825|0.000000|0.000001
156121|1|0|0.000000|0.000000
2037|1|0|0.000000|0.000000
6302|1|0|0.000000|0.000000
176120|1|0|0.000000|0.000000
176121|1|0|0.000000|0.000000
177151|1|10122|0.000000|0.000000
177152|1|138964|0.000000|0.000000
2038|0|0|0.000000|0.000000
6303|0|0|0.000000|0.000000
132587|0|0|0.000000|0.000000
132588|0|0|0.000000|0.000000
109606|0|0|0.000000|0.000000
109607|0|0|0.000000|0.000000
76974|0|0|0.000000|0.000000
76973|0|0|0.000000|0.000000
2040|1|455768024|0.000000|0.000008
6305|1|0|0.000000|0.000000
108309|1|15119279665|0.000000|0.000251
108310|1|0|0.000000|0.000000
79330|0|0|0.000000|0.000000
79331|0|0|0.000000|0.000000
145149|0|0|0.000000|0.000000
145150|0|0|0.000000|0.000000
74730|1|0|0.000000|0.000000
74729|1|0|0.000000|0.000000
91769|1|0|0.000000|0.000000
91770|1|0|0.000000|0.000000
2042|182881|87659317368|0.001648|0.001454
6307|1|0|0.000000|0.000000
2043|1|0|0.000000|0.000000
6308|1|0|0.000000|0.000000
68630|1|0|0.000000|0.000000
68629|1|0|0.000000|0.000000
82001|1|0|0.000000|0.000000
82002|1|0|0.000000|0.000000
94198|1|5466921|0.000000|0.000000
94199|11617|14039194172|0.000105|0.000233
2047|1|0|0.000000|0.000000
6312|1|0|0.000000|0.000000
77275|1|0|0.000000|0.000000
77272|1|0|0.000000|0.000000
170498|1|0|0.000000|0.000000
170499|1|5|0.000000|0.000000
104978|1|0|0.000000|0.000000
104979|1|0|0.000000|0.000000
42618|1|54662097|0.000000|0.000001
42619|1|10346|0.000000|0.000000
2050|1|0|0.000000|0.000000
6315|1|0|0.000000|0.000000
2051|1|0|0.000000|0.000000
6316|1|0|0.000000|0.000000
123350|1|0|0.000000|0.000000
123351|1|0|0.000000|0.000000
138343|0|0|0.000000|0.000000
138344|0|0|0.000000|0.000000
77775|0|0|0.000000|0.000000
77774|0|0|0.000000|0.000000
82952|1|0|0.000000|0.000000
82953|1|0|0.000000|0.000000
2052|1|0|0.000000|0.000000
6317|1|0|0.000000|0.000000
192437|1|0|0.000000|0.000000
192438|1|0|0.000000|0.000000
38712|1|2|0.000000|0.000000
38713|1|0|0.000000|0.000000
2053|1|121318590|0.000000|0.000002
6318|1|1|0.000000|0.000000
2055|0|0|0.000000|0.000000
6320|0|0|0.000000|0.000000
91924|0|0|0.000000|0.000000
91925|0|0|0.000000|0.000000
155576|1|0|0.000000|0.000000
155577|1|0|0.000000|0.000000
146233|1|0|0.000000|0.000000
146234|1|0|0.000000|0.000000
133935|0|0|0.000000|0.000000
133936|0|0|0.000000|0.000000
38523|1|0|0.000000|0.000000
38524|1|0|0.000000|0.000000
73034|1|0|0.000000|0.000000
73033|1|0|0.000000|0.000000
168725|1|0|0.000000|0.000000
168726|1|0|0.000000|0.000000
2057|1|14165921|0.000000|0.000000
6322|1|0|0.000000|0.000000
2058|1|108282593|0.000000|0.000002
6323|1|0|0.000000|0.000000
2059|1|0|0.000000|0.000000
6324|1|0|0.000000|0.000000
2060|1|0|0.000000|0.000000
6325|1|0|0.000000|0.000000
86452|1|0|0.000000|0.000000
86453|1|0|0.000000|0.000000
143866|1|0|0.000000|0.000000
143867|1|0|0.000000|0.000000
2062|1|0|0.000000|0.000000
6327|1|0|0.000000|0.000000
93435|0|0|0.000000|0.000000
93436|0|0|0.000000|0.000000
2063|1|3674420151|0.000000|0.000061
6328|1|0|0.000000|0.000000
71835|1|0|0.000000|0.000000
71817|1|0|0.000000|0.000000
2064|1|5223428|0.000000|0.000000
6329|1|0|0.000000|0.000000
58408|0|0|0.000000|0.000000
58410|0|0|0.000000|0.000000
176136|1|0|0.000000|0.000000
176137|1|0|0.000000|0.000000
2065|1|16|0.000000|0.000000
6330|11617|7616344142|0.000105|0.000126
129620|0|0|0.000000|0.000000
129621|0|0|0.000000|0.000000
126487|0|0|0.000000|0.000000
126488|0|0|0.000000|0.000000
156817|0|0|0.000000|0.000000
156818|0|0|0.000000|0.000000
2066|1|0|0.000000|0.000000
6331|1|0|0.000000|0.000000
79574|1|0|0.000000|0.000000
79573|1|0|0.000000|0.000000
77721|1|15170416|0.000000|0.000000
77720|1|598858111|0.000000|0.000010
98999|1|0|0.000000|0.000000
99000|1|0|0.000000|0.000000
97023|1|0|0.000000|0.000000
97024|1|0|0.000000|0.000000
97263|0|0|0.000000|0.000000
97264|0|0|0.000000|0.000000
2068|1|0|0.000000|0.000000
6333|1|0|0.000000|0.000000
2069|1|2429229184|0.000000|0.000040
6334|1|0|0.000000|0.000000
2070|1|0|0.000000|0.000000
6335|1|0|0.000000|0.000000
2071|1|0|0.000000|0.000000
6336|1|0|0.000000|0.000000
173195|1|0|0.000000|0.000000
173196|1|0|0.000000|0.000000
144181|1|0|0.000000|0.000000
144182|1|0|0.000000|0.000000
79003|1|0|0.000000|0.000000
79004|1|0|0.000000|0.000000
99665|1|0|0.000000|0.000000
99666|1|0|0.000000|0.000000
2072|0|0|0.000000|0.000000
6337|0|0|0.000000|0.000000
53066|1|21|0.000000|0.000000
53068|1|0|0.000000|0.000000
138284|1|3089|0.000000|0.000000
138285|1|1249022804|0.000000|0.000021
90060|0|0|0.000000|0.000000
90061|0|0|0.000000|0.000000
2073|1|0|0.000000|0.000000
6338|1|0|0.000000|0.000000
153625|0|0|0.000000|0.000000
153626|0|0|0.000000|0.000000
87631|1|0|0.000000|0.000000
87632|1|0|0.000000|0.000000
2074|1|0|0.000000|0.000000
6339|1|0|0.000000|0.000000
81278|1|0|0.000000|0.000000
81276|1|0|0.000000|0.000000
2075|1|0|0.000000|0.000000
6340|1|0|0.000000|0.000000
158962|1|0|0.000000|0.000000
158963|1|0|0.000000|0.000000
71256|182881|10190795277|0.001648|0.000169
71255|1|842|0.000000|0.000000
154781|1|0|0.000000|0.000000
154782|1|0|0.000000|0.000000
77427|1|446094874|0.000000|0.000007
77429|1|985635492|0.000000|0.000016
174251|1|0|0.000000|0.000000
174252|1|0|0.000000|0.000000
91988|1|0|0.000000|0.000000
91989|1|0|0.000000|0.000000
108332|0|0|0.000000|0.000000
108333|0|0|0.000000|0.000000
170287|1|0|0.000000|0.000000
170288|1|0|0.000000|0.000000
2079|1|0|0.000000|0.000000
6344|1|2254124|0.000000|0.000000
2080|1|0|0.000000|0.000000
6345|1|0|0.000000|0.000000
183711|1|56999|0.000000|0.000000
183712|1|0|0.000000|0.000000
178495|1|0|0.000000|0.000000
178496|1|0|0.000000|0.000000
2082|0|0|0.000000|0.000000
6347|0|0|0.000000|0.000000
2083|1|8986621446|0.000000|0.000149
6348|1|0|0.000000|0.000000
2084|0|0|0.000000|0.000000
6349|0|0|0.000000|0.000000
86691|0|0|0.000000|0.000000
86692|0|0|0.000000|0.000000
2085|1|0|0.000000|0.000000
6350|1|0|0.000000|0.000000
127533|1|0|0.000000|0.000000
127534|1|0|0.000000|0.000000
132934|0|0|0.000000|0.000000
132935|0|0|0.000000|0.000000
2088|1|40072187|0.000000|0.000001
6353|1|0|0.000000|0.000000
2089|1|222266887400|0.000000|0.003687
6354|11617|339418484|0.000105|0.000006
153204|1|0|0.000000|0.000000
153205|1|0|0.000000|0.000000
2090|1|0|0.000000|0.000000
6355|1|0|0.000000|0.000000
2091|1|0|0.000000|0.000000
6356|1|0|0.000000|0.000000
60960|0|0|0.000000|0.000000
60961|0|0|0.000000|0.000000
2092|1|0|0.000000|0.000000
6357|1|0|0.000000|0.000000
174298|1|25393544043|0.000000|0.000421
174299|1|0|0.000000|0.000000
185550|1|0|0.000000|0.000000
185551|1|0|0.000000|0.000000
2093|0|0|0.000000|0.000000
6358|0|0|0.000000|0.000000
61145|1|0|0.000000|0.000000
61146|1|0|0.000000|0.000000
43375|1|611541556|0.000000|0.000010
43376|1|0|0.000000|0.000000
137966|1|0|0.000000|0.000000
137967|1|0|0.000000|0.000000
39944|1|9679470|0.000000|0.000000
39945|1|0|0.000000|0.000000
190111|1|0|0.000000|0.000000
190112|1|0|0.000000|0.000000
112415|0|0|0.000000|0.000000
112416|0|0|0.000000|0.000000
2096|0|0|0.000000|0.000000
6361|0|0|0.000000|0.000000
2097|1|484877411|0.000000|0.000008
6362|1|0|0.000000|0.000000
2098|1|0|0.000000|0.000000
6363|1|0|0.000000|0.000000
2099|1|0|0.000000|0.000000
6364|1|0|0.000000|0.000000
57543|1|0|0.000000|0.000000
57551|1|0|0.000000|0.000000
2101|1|0|0.000000|0.000000
6366|1|0|0.000000|0.000000
